id,是否有房,是否有车,是否有孩,近6个月异地交易金额均值,近6个月交易金额,近6个月有交易月份数
5220,0,0,0,4694.35,31690.99,6
5221,0,0,0,598.0,1196.0,2
5222,0,0,0,12704.70667,76228.24,6
5223,0,0,0,4460.6,4634.6,3
5224,0,0,0,2128.1420000000003,13392.21,5
5225,0,0,0,10082.25167,60493.51,6
5226,1,0,1,14549.74167,87298.45,6
5227,0,0,1,8653.568333,51921.41,6
5228,1,0,0,,2200.0,2
5229,1,0,0,12049.586000000001,60247.93,5
5230,0,0,0,10000.431999999999,50576.16,6
5231,0,0,0,,,0
5232,0,0,0,10368.265,62209.59,6
5233,1,0,1,193.7,193.7,1
5234,1,0,0,,,0
5235,0,0,1,3480.8,17404.0,5
5236,0,0,0,495.25,3582.25,2
5237,0,0,0,4030.166667,12090.5,3
5238,0,0,1,,,0
5239,0,0,0,,,0
5240,0,0,0,6328.2116670000005,37969.27,6
5241,1,0,0,10480.536,52502.68,5
5242,0,0,0,,,0
5243,0,0,0,1535.0,10715.0,5
5244,1,0,0,413.0,1147.0,3
5245,0,0,0,1816.3333329999998,5449.0,3
5246,1,0,0,,,0
5247,0,0,0,5639.281667,77845.69,6
5248,0,0,0,80158.06332999999,480948.38,6
5249,1,0,0,1363.4,4235.52,4
5250,0,0,1,7207.378333,45778.57,6
5251,0,0,0,14675.85,89355.1,6
5252,0,0,0,58922.518,294612.59,5
5253,0,0,0,2591.75,12958.75,5
5254,0,0,0,201.535,2516.07,4
5255,0,0,1,1850.0,7423.1,4
5256,0,0,1,,,0
5257,0,0,0,6604.638333,39627.83,6
5258,1,0,0,4003.5,20017.5,5
5259,0,0,1,559.1133332999999,1677.34,3
5260,0,0,0,4829.5125,19603.65,4
5261,1,0,1,,,0
5262,0,0,1,700.0,700.0,1
5263,0,0,0,5202.4616670000005,31214.77,6
5264,0,0,1,1782.233333,10693.4,6
5265,0,0,0,18921.39833,113528.39,6
5266,0,0,1,8416.911667,50501.47,6
5267,0,0,0,2376.3666670000002,14258.2,6
5268,0,0,0,3198.1279999999997,15990.64,5
5269,1,0,1,6050.0,24200.0,4
5270,0,0,0,,26372.95,4
5271,1,0,1,,,0
5272,1,0,0,,,0
5273,0,0,0,11522.12,13422.12,2
5274,0,0,1,,,0
5275,0,0,0,8963.795,35855.18,4
5276,0,0,0,118.725,237.45,2
5277,1,0,0,14433.011999999999,72165.06,5
5278,0,0,0,2703.5,11011.0,6
5279,0,0,0,6765.318333,40591.91,6
5280,0,0,0,9578.243333,57514.46,6
5281,0,0,0,,,0
5282,1,0,0,,,0
5283,1,0,0,303.0,1303.0,2
5284,0,0,0,12193.29,73159.74,6
5285,1,0,0,769.0966667,2530.99,4
5286,0,0,0,,,0
5287,0,0,0,21396.79333,128380.76,6
5288,0,0,1,235.25,598.8,5
5289,0,0,1,6131.56,36789.36,6
5290,0,0,1,5352.825,10705.65,2
5291,0,0,0,2400.0,4800.0,2
5292,0,0,1,3162.105,6324.21,2
5293,0,0,0,2768.716667,16612.3,6
5294,0,0,0,12706.855,76241.13,6
5295,1,0,0,1146.306667,3438.92,3
5296,1,0,1,,,0
5297,0,0,1,,9.69,1
5298,0,0,0,2648.34,12338.89,6
5299,0,0,1,2857.0,2857.0,1
5300,0,0,0,3283.848,32538.36,6
5301,0,0,0,5689.8875,24155.55,6
5302,0,0,0,4517.5,18450.0,5
5303,0,0,0,21793.41667,131345.47,6
5304,0,0,0,6000.0,9531.62,5
5305,0,0,1,762.3333332999999,2287.0,3
5306,0,0,0,,,0
5307,1,0,1,2140.28,6420.84,3
5308,0,0,0,35731.545,71463.09,2
5309,0,0,0,3432.1,11161.3,5
5310,0,0,0,,,0
5311,0,0,0,,298.0,1
5312,1,0,1,8289.575,49737.45,6
5313,0,0,0,8681.29,52087.74,6
5314,1,0,1,7207.246667,47668.48,6
5315,0,0,0,6200.933333,37351.6,6
5316,0,0,0,4017.416667,24104.5,6
5317,0,0,0,,676.0,2
5318,1,0,0,2390.666667,7172.0,3
5319,1,0,1,18485.06667,110910.4,6
5320,0,0,1,3855.585,7711.17,2
5321,1,0,0,731.6933333,3453.08,5
5322,0,0,1,1278.19,1278.19,1
5323,0,0,0,3546.88,24395.0,5
5324,0,0,1,19630.36667,117782.2,6
5325,0,0,0,,,0
5326,0,0,0,1500.0,3000.0,2
5327,1,0,0,2557.916667,23968.5,6
5328,1,0,0,6506.55,19994.65,4
5329,0,0,0,3883.953333,23303.72,6
5330,1,0,0,,,0
5331,0,0,0,,7.0,1
5332,0,0,0,,,0
5333,0,0,0,197.2,358.8,1
5334,0,0,0,2000.0,2000.0,1
5335,0,0,0,7023.226,35116.13,5
5336,1,0,1,,,0
5337,0,0,1,,474.0,4
5338,0,0,1,2000.0,2000.0,1
5339,0,0,0,,800.0,1
5340,1,0,1,9275.203333,55651.22,6
5341,0,0,0,,,0
5342,0,0,0,60.115,120.23,2
5343,0,0,0,2530.79,26635.28,6
5344,0,0,0,86.0,415.0,2
5345,1,0,1,2313.2,9924.8,4
5346,0,0,0,,,0
5347,0,0,0,,,0
5348,0,0,1,800.0,800.0,1
5349,0,0,1,1133.726667,3832.18,5
5350,1,0,0,8455.2,50878.2,6
5351,0,0,0,784.75,1569.5,2
5352,0,0,0,,,0
5353,0,0,0,26570.15167,159420.91,6
5354,0,0,0,3489.691667,20938.15,6
5355,0,0,0,21532.68667,129196.12,6
5356,0,0,0,4483.55,26901.3,6
5357,0,0,0,2241.375,8965.5,4
5358,0,0,0,5094.676667,15284.03,3
5359,0,0,0,3320.333333,19922.0,6
5360,0,0,0,,,0
5361,0,0,0,17107.45167,102644.71,6
5362,0,0,0,1319.415,2638.83,2
5363,1,0,0,,,0
5364,0,0,0,,,0
5365,1,0,0,4158.923333,24953.54,6
5366,0,0,0,,2898.0,1
5367,1,0,1,8895.903333,53375.42,6
5368,0,0,0,7936.608333,48019.65,6
5369,0,0,0,105906.6117,635465.17,6
5370,0,0,0,,,0
5371,0,0,0,,,0
5372,1,0,1,8842.025,53052.15,6
5373,0,0,0,,,0
5374,0,0,1,2795.666667,16774.0,6
5375,0,0,0,4757.533332999999,28545.2,6
5376,1,0,0,1756.5116670000002,10539.07,6
5377,0,0,1,2246.0,17188.0,5
5378,0,0,0,5785.05,5785.05,1
5379,0,0,0,10100.0,14100.0,2
5380,0,0,0,,,0
5381,1,0,0,6028.85,36173.1,6
5382,0,0,0,713.5,1724.5,6
5383,0,0,0,1154.48,2908.96,3
5384,0,0,0,4675.184,23375.92,5
5385,0,0,0,,,0
5386,0,0,0,168.16666669999998,504.5,3
5387,0,0,0,7764.625,46587.75,6
5388,0,0,0,,,0
5389,0,0,0,1697.733333,7326.54,5
5390,1,0,0,9385.4,46927.0,5
5391,0,0,0,2025.0,8935.4,4
5392,1,0,0,,,0
5393,0,0,0,940.0,940.0,1
5394,0,0,0,245.8825,1079.94,5
5395,1,0,0,,,0
5396,0,0,0,493.85,493.85,1
5397,0,0,0,1649.046667,4947.14,3
5398,0,0,0,190.0,190.0,1
5399,0,0,0,1559.955,3119.91,2
5400,0,0,0,,947.0,1
5401,0,0,0,3500.0,4011.0,3
5402,0,0,0,7289.95,43739.7,6
5403,0,0,0,,,0
5404,0,0,0,1338.925,2677.85,2
5405,0,0,0,2976.4,2976.4,1
5406,0,0,0,,,0
5407,1,0,0,,,0
5408,0,0,1,,,0
5409,1,0,0,1212.5,4850.0,4
5410,0,0,0,,,0
5411,0,0,0,0.06,0.06,1
5412,0,0,0,5120.275,30721.65,6
5413,0,0,0,456.09,2391.43,4
5414,0,0,0,19051.35,40059.7,5
5415,0,0,0,3894.7933329999996,23368.76,6
5416,1,0,0,2934.0325,11736.13,4
5417,0,0,0,799.0,1824.72,4
5418,1,0,1,593.4,1186.8,2
5419,0,0,0,1894.625,7578.5,4
5420,1,0,0,,,0
5421,1,0,1,4150.64,12647.77,4
5422,1,0,1,,,0
5423,0,0,0,383.11,1749.22,3
5424,1,0,0,12742.6,12742.6,1
5425,0,0,0,8040.758333,48244.55,6
5426,0,0,0,13000.0,45737.0,4
5427,0,0,0,,,0
5428,1,0,0,14844.445,89066.67,6
5429,0,0,0,7259.266667,21777.8,3
5430,0,0,0,8070.805,48724.83,6
5431,0,0,0,4945.0,20150.1,5
5432,1,0,0,1611.0,14011.0,6
5433,0,0,0,,,0
5434,0,0,0,2709.46,10837.84,4
5435,0,0,0,707.625,1415.25,2
5436,1,0,1,2079.006667,12474.04,6
5437,1,0,1,18074.498330000002,108446.99,6
5438,1,0,1,3100.0,6336.8,2
5439,0,0,0,,,0
5440,0,0,0,2792.8,14294.0,6
5441,0,0,1,7998.333333,47990.0,6
5442,1,0,0,38968.30667,233887.98,6
5443,1,0,1,15317.58,91905.48,6
5444,0,0,0,4211.666667,25270.0,6
5445,0,0,0,2407.75,9631.0,4
5446,0,0,0,56.0,56.0,1
5447,1,0,0,3630.0,3630.0,1
5448,1,0,0,900.4,4502.0,5
5449,0,0,0,,,0
5450,0,0,0,,,0
5451,0,0,0,696.3133333,2088.94,3
5452,0,0,0,4797.35,24186.75,5
5453,0,0,0,9048.06,54461.98,6
5454,0,0,0,5060.778333,30364.67,6
5455,0,0,1,,1250.7,4
5456,0,0,0,1000.0,4108.63,3
5457,0,0,0,,310.0,1
5458,1,0,1,,,0
5459,1,0,0,3418.28,10311.54,4
5460,0,0,0,2988.66,5977.32,2
5461,0,0,1,,1320.5,3
5462,0,0,0,7642.411999999999,38345.36,6
5463,0,0,0,1907.005,3814.01,2
5464,0,0,0,7937.5,33550.0,5
5465,0,0,0,3544.5759999999996,17722.88,5
5466,1,0,1,901.6175,3606.47,4
5467,0,0,0,,,0
5468,0,0,0,958.2819999999999,4791.41,5
5469,1,0,0,3608.875,14435.5,4
5470,0,0,0,1736.565,3700.13,3
5471,0,0,0,10361.426,51807.13,5
5472,0,0,0,309.135,1350.0,2
5473,0,0,0,,,0
5474,1,0,0,,,0
5475,0,0,0,596.6816667,4020.09,6
5476,0,0,0,1602.92,3605.84,3
5477,0,0,0,,,0
5478,0,0,0,4224.448,21122.24,5
5479,0,0,0,2586.444,13059.29,5
5480,0,0,0,6105.0,12210.0,2
5481,0,0,0,6780.833333,40957.0,6
5482,0,0,0,1946.9575,7787.83,4
5483,0,0,0,,,0
5484,1,0,0,14230.0,14230.0,1
5485,0,0,0,2912.933333,17477.6,6
5486,1,0,0,1615.22,1787.22,3
5487,0,0,0,2253.775,4507.55,2
5488,0,0,0,3621.675,21730.05,6
5489,1,0,0,720.0,1399.0,2
5490,0,0,0,8545.958333,51275.75,6
5491,0,0,0,6000.0,13019.19,4
5492,0,0,0,4632.2,27802.2,6
5493,0,0,0,,,0
5494,0,0,0,,,0
5495,0,0,0,1702.0,1702.0,1
5496,0,0,0,1007.25,6448.0,5
5497,0,0,0,,,0
5498,0,0,0,1576.48,3152.96,2
5499,0,0,0,1549.75,6318.0,4
5500,0,0,0,7003.25,28013.0,4
5501,0,0,0,4922.306667,14766.92,3
5502,1,0,1,268.0,7588.15,3
5503,0,0,0,7.493333333,22.48,3
5504,0,0,0,,,0
5505,0,0,0,15267.05,30534.1,2
5506,0,0,0,3233.82,3233.82,1
5507,0,0,0,215.64,215.64,1
5508,0,0,0,7017.04,29008.26,5
5509,1,0,1,10142.68333,60856.1,6
5510,0,0,0,,,0
5511,1,0,0,1730.6666670000002,5192.0,3
5512,0,0,0,3229.835,12919.34,4
5513,1,0,1,6197.62,30988.1,5
5514,0,0,0,12506.265,75037.59,6
5515,0,0,0,,,0
5516,0,0,0,760.0,780.0,2
5517,0,0,1,4823.156,26265.78,5
5518,0,0,0,3499.776667,13958.33,4
5519,0,0,1,1248.0,2583.5,3
5520,0,1,0,8682.475,52591.15,6
5521,0,0,0,506.94,506.94,1
5522,0,0,0,1100.0,1100.0,1
5523,0,0,0,12094.61,60692.05,5
5524,0,0,0,1249.0,2498.0,2
5525,0,0,0,27654.616,138273.08,5
5526,0,0,0,10000.0,10000.0,1
5527,0,0,0,14702.47,88214.82,6
5528,0,0,0,743.5,743.5,1
5529,0,0,1,700.0,700.0,1
5530,0,0,1,5666.666667,34368.0,6
5531,0,0,0,1791.358,9130.79,5
5532,0,0,0,2497.31,19291.86,6
5533,0,0,0,7930.0,37938.92,5
5534,0,0,0,,,0
5535,0,0,0,1929.6,9648.0,5
5536,0,0,0,1916.8,9584.0,5
5537,0,1,0,2666.666667,8000.0,3
5538,0,0,0,5232.726,28894.23,6
5539,0,0,0,7482.933333,45007.6,6
5540,1,0,0,17893.815,35812.23,3
5541,1,0,0,5968.446667,17905.34,3
5542,0,0,0,,,0
5543,0,0,0,3747.72,8194.44,3
5544,0,0,0,8691.47,43863.35,5
5545,0,0,0,,,0
5546,0,0,1,2475.865,10053.36,5
5547,0,0,0,,500.0,1
5548,1,0,0,261.925,688.05,2
5549,1,0,0,2596.5,11645.0,4
5550,0,0,0,1821.1,3642.2,2
5551,0,0,0,4510.516,22552.58,5
5552,0,0,0,495.33,495.33,1
5553,0,0,0,625.0,625.0,1
5554,1,0,0,,,0
5555,0,0,1,,955.0,2
5556,0,0,0,3663.284,18316.42,5
5557,0,0,0,39173.83667,235043.02,6
5558,0,0,0,2827.933333,16967.6,6
5559,0,0,0,2364.333333,7792.0,4
5560,1,0,0,,,0
5561,0,0,1,1862.8,9314.0,5
5562,0,0,0,3484.7933329999996,21187.76,6
5563,0,0,0,,,0
5564,0,0,0,6447.736,32244.58,6
5565,1,0,0,3815.9,32126.4,6
5566,0,0,0,,647.9,2
5567,0,0,0,2800.0,8400.0,3
5568,0,0,0,1345.333333,4346.0,4
5569,0,0,0,36507.45667,219044.74,6
5570,0,0,0,,,0
5571,0,0,0,1633.333333,5259.0,4
5572,0,0,0,4271.555,17086.22,4
5573,0,0,0,1366.5,2733.0,2
5574,1,0,0,2560.0,15360.0,6
5575,0,0,0,968.0,36968.0,2
5576,1,0,0,3325.308333,19951.85,6
5577,0,0,0,,,0
5578,0,0,0,43731.90667,131366.72,4
5579,0,0,0,1114.735,4458.94,4
5580,0,0,0,,,0
5581,1,0,1,2672.485,5344.97,2
5582,0,0,1,944.75,1889.5,2
5583,0,0,0,6084.0,36504.0,6
5584,0,0,0,141.105,282.21,2
5585,0,0,0,497.65,1095.3,2
5586,1,0,1,766.6166667,5568.7,6
5587,0,0,0,7919.676667,47518.06,6
5588,0,0,0,17438.325,69753.3,4
5589,0,0,0,16908.252,84541.26,5
5590,0,0,0,102995.0,103242.9,2
5591,0,0,0,5169.52,31572.12,6
5592,0,0,1,34191.78167,205150.69,6
5593,0,0,0,1000.0,2020.0,2
5594,0,0,0,5961.693333,17885.08,3
5595,0,0,0,3853.288,19266.44,5
5596,0,0,0,1100.0,6210.0,3
5597,1,0,0,6170.635,37023.81,6
5598,0,0,0,,,0
5599,0,0,0,,200.0,1
5600,0,0,0,260.0,2509.9,3
5601,0,0,0,282.97,282.97,1
5602,1,0,1,1198.6,1198.6,1
5603,0,0,1,,130.0,1
5604,1,0,1,996.325,2201.65,4
5605,0,0,0,931.405,4136.18,4
5606,0,0,1,,30.0,1
5607,1,0,0,6581.78,94211.59,4
5608,0,0,0,1455.75,5823.0,4
5609,0,0,0,,,0
5610,0,0,1,150.0,1150.0,4
5611,0,0,0,1774.26,7379.04,6
5612,0,0,0,5115.42,25577.1,5
5613,0,0,0,12733.97,38201.91,3
5614,0,0,1,7430.6525,29752.41,5
5615,1,0,1,2035.045,8735.13,4
5616,0,0,0,1245.183333,7527.22,6
5617,0,0,0,2461.84,9847.36,4
5618,0,0,0,1002.5,4670.01,5
5619,0,0,0,5501.245,33007.47,6
5620,0,0,0,1328.1860000000001,6640.93,5
5621,0,0,0,16069.61,53269.22,4
5622,0,0,0,90.0,736.4,2
5623,1,0,1,,,0
5624,0,0,0,1890.3333329999998,109650.0,6
5625,0,0,0,5682.978333,34147.87,6
5626,0,0,1,150.75,732.5,2
5627,1,0,0,2100.0,4201.0,3
5628,0,0,0,3081.46,6162.92,2
5629,1,0,0,1071.54,2183.9,2
5630,0,0,0,,,0
5631,1,0,0,849.0,2852.0,4
5632,1,0,0,2324.495,67479.22,6
5633,0,0,0,1662.666667,4988.0,3
5634,0,0,0,,,0
5635,0,0,1,,,0
5636,0,0,0,2434.973333,7304.92,3
5637,0,0,0,1000.0,1000.0,1
5638,0,0,0,450.0,450.0,1
5639,0,0,0,600.0,600.0,1
5640,0,0,0,,1013.95,2
5641,0,0,0,,,0
5642,1,0,0,1570.675,164590.7,5
5643,1,0,0,,,0
5644,0,0,0,,,0
5645,0,0,0,5463.503333,33241.02,6
5646,0,0,0,1410.643333,4231.93,3
5647,0,0,1,9565.448333,57392.69,6
5648,0,0,0,,4860.85,3
5649,0,0,0,2783.0,27233.9,5
5650,0,0,1,1815.9166670000002,10895.5,6
5651,0,0,0,5000.0,6443.3,3
5652,0,0,0,600.0,600.0,1
5653,0,0,0,766.544,4527.28,6
5654,1,0,1,,,0
5655,1,0,0,,2164.0,2
5656,1,0,0,2921.24,14606.2,5
5657,0,0,0,8952.2375,35808.95,4
5658,1,0,0,,1600.0,1
5659,0,0,1,8885.78,53314.68,6
5660,0,0,0,,,0
5661,0,0,0,1000.0,1250.0,2
5662,1,0,0,,10000.0,1
5663,1,0,0,,,0
5664,1,0,1,1239.81,2479.62,2
5665,0,0,0,700.735,1401.47,2
5666,0,0,0,8115.908332999999,48895.45,6
5667,0,0,0,46.7,2002.8,3
5668,0,0,0,10639.37667,31918.13,3
5669,0,0,0,,,0
5670,0,0,0,139.0,139.0,1
5671,0,0,1,,,0
5672,1,0,1,1730.0,5190.0,3
5673,0,0,0,28.2,28.2,1
5674,0,0,0,14516.175,82064.7,5
5675,0,0,0,,,0
5676,0,0,0,61.58,61.58,1
5677,1,0,1,,,0
5678,0,0,0,21603.9,129623.4,6
5679,0,0,0,2187.5,9602.5,6
5680,0,0,1,320.495,2037.8,3
5681,1,0,1,99.0,6399.0,2
5682,0,0,1,203.0,406.0,2
5683,1,0,0,828.13,2540.39,4
5684,0,0,0,1981.713333,5945.14,3
5685,0,0,0,1391.85,6959.25,5
5686,0,0,0,8034.333333,48206.0,6
5687,0,0,0,5810.4,29052.0,5
5688,0,0,0,1318.4,3955.2,3
5689,1,0,0,,,0
5690,0,0,0,693.6533333,2419.96,4
5691,1,0,0,6682.706,33413.53,5
5692,0,0,0,892.515,1785.03,2
5693,0,0,0,2148.875,8729.0,4
5694,0,0,0,1.21,1.21,1
5695,0,0,0,,,0
5696,0,0,0,2200.0,3086.7,2
5697,0,0,0,5181.45,31088.7,6
5698,1,0,1,110.6,2416.6,2
5699,1,0,0,,2867.26,1
5700,1,0,0,3250.0,6883.0,4
5701,0,0,0,9518.126667,57108.76,6
5702,1,0,1,,59.0,1
5703,0,0,0,,,0
5704,0,0,0,991.0,1982.0,2
5705,1,0,0,11941.29,71647.74,6
5706,1,0,1,2808.333333,8425.0,3
5707,0,0,0,,,0
5708,1,0,0,1000.0,1000.0,1
5709,1,0,1,,,0
5710,1,0,0,1592.16,1592.16,1
5711,0,0,0,,,0
5712,0,0,0,2608.0,2608.0,1
5713,0,0,0,5133.6,25668.0,5
5714,0,0,0,3001.546667,20448.64,4
5715,0,0,0,,234.41,2
5716,0,0,0,8869.415,53216.49,6
5717,0,0,0,,,0
5718,0,0,0,1129.32,3387.96,3
5719,0,0,0,1403.595,2807.19,2
5720,0,0,0,,,0
5721,0,0,0,5617.8,33706.8,6
5722,0,0,0,3227.0,3227.0,1
5723,0,0,0,4789.1,9578.2,2
5724,0,0,1,,,0
5725,0,0,0,,,0
5726,0,0,1,7554.0,30216.0,4
5727,0,0,0,,,0
5728,0,0,1,1598.2,8230.0,6
5729,0,0,0,3199.34,16862.7,5
5730,0,0,0,1111.806,5793.43,6
5731,0,0,0,1736.5839999999998,11492.25,5
5732,0,0,1,2297.21,6966.03,4
5733,0,0,0,2542.95,5085.9,2
5734,0,0,0,,,0
5735,0,0,0,18098.28,36196.56,2
5736,0,0,0,3631.728,18158.64,5
5737,1,0,1,,5991.22,4
5738,0,0,0,642.0,897.0,2
5739,0,0,0,677.4066667000001,2119.1,4
5740,0,0,0,15345.535,92073.21,6
5741,0,0,0,6875.178333,46851.07,6
5742,0,0,0,,,0
5743,0,0,0,5295.636667,15886.91,3
5744,1,0,0,,,0
5745,0,0,1,6425.72,32349.04,5
5746,0,0,0,701.6,701.6,1
5747,0,0,0,500.0,500.0,1
5748,1,0,0,5468.7,18401.6,3
5749,0,0,0,3802.64,19013.2,5
5750,0,0,0,7509.84,37549.2,5
5751,0,0,0,15997.345,96835.34,6
5752,0,0,0,10016.6875,41150.18,6
5753,1,0,0,,,0
5754,1,0,1,9152.903333,54917.42,6
5755,0,0,0,20262.36333,121574.18,6
5756,0,0,0,503.925,1893.44,3
5757,0,0,0,7227.0,11447.9,5
5758,0,0,0,7432.5,7432.5,1
5759,0,1,0,3146.748,15733.74,5
5760,0,0,0,6023.625,12047.25,2
5761,1,0,0,200.0,200.0,1
5762,1,0,0,,264.0,1
5763,0,0,0,6054.583333,36327.5,6
5764,0,0,0,,,0
5765,0,0,0,4401.73,18106.92,5
5766,0,0,1,760.0,760.0,1
5767,0,0,0,471.15,942.3,2
5768,0,0,0,2519.183333,15115.1,6
5769,1,0,0,2447.6,7530.8,3
5770,0,0,0,896.6,1793.2,2
5771,1,0,0,361.155,722.31,2
5772,0,0,0,,,0
5773,0,0,0,7644.86,15447.72,3
5774,1,0,1,28271.116,142467.48,6
5775,0,0,1,8050.575,48303.45,6
5776,0,0,0,,,0
5777,1,0,1,2895.6,2895.62,1
5778,0,0,0,,12056.83,4
5779,0,0,0,,829.44,2
5780,0,0,0,13447.284,67236.42,5
5781,1,0,0,707.2525,2829.01,4
5782,1,0,0,2419.58,4839.16,2
5783,1,0,0,3220.848,16104.24,5
5784,0,0,1,7615.306667,23110.92,4
5785,0,0,0,4238.655,25451.93,6
5786,0,0,0,2422.103333,7266.31,3
5787,0,0,0,11482.35,35022.65,5
5788,1,0,1,7006.583333,42114.5,6
5789,0,0,0,17547.27167,105283.63,6
5790,0,0,0,255.0,510.0,2
5791,0,0,0,693.4,693.4,1
5792,0,0,0,7706.593333,46239.56,6
5793,0,0,0,,20.0,1
5794,0,0,0,1996.58,7986.32,4
5795,0,0,0,148999.9367,893999.62,6
5796,1,0,0,6905.23,34526.15,5
5797,1,0,0,6413.033332999999,38478.2,6
5798,0,0,0,9799.68,58940.02,6
5799,0,0,0,632.0,632.0,1
5800,0,0,0,2000.0,2000.0,1
5801,0,0,0,3818.158333,23838.58,6
5802,0,0,0,994.22,5033.1,6
5803,0,0,0,760.0,760.0,1
5804,1,0,0,21895.65667,131373.94,6
5805,0,0,0,,1100.0,1
5806,0,0,0,,,0
5807,0,0,0,5000.0,5000.0,1
5808,0,0,0,38977.77,233866.62,6
5809,1,0,1,1557.7,6603.6,5
5810,0,0,0,131295.792,657374.43,6
5811,0,0,0,1084.62,1084.62,1
5812,1,0,0,4261.5,17046.0,4
5813,0,0,0,,,0
5814,0,0,0,6420.746667,38524.48,6
5815,0,0,1,2460.725,9842.9,4
5816,0,0,0,,,0
5817,0,0,0,2986.9559999999997,15011.08,6
5818,0,0,0,,,0
5819,1,0,0,,,0
5820,0,0,0,6999.901999999999,93499.51,6
5821,1,0,0,7256.666667,21770.0,3
5822,0,0,0,,152.4,2
5823,0,0,0,31023.09333,93069.28,3
5824,0,0,0,4044.8125,16179.25,4
5825,1,0,0,,,0
5826,0,0,0,,,0
5827,0,0,0,4350.0,8700.0,2
5828,0,0,0,10295.90333,31297.74,5
5829,0,0,0,1848.78,3697.56,2
5830,1,0,1,419.0,419.0,1
5831,0,0,0,332.0,2678.56,3
5832,0,0,0,9109.675,54658.05,6
5833,0,0,0,2546.515,5296.03,3
5834,1,0,0,2074.935,4149.87,2
5835,0,0,0,860.0,860.0,1
5836,0,0,0,1365.333333,4385.51,5
5837,0,0,0,5087.5,10591.73,2
5838,0,0,0,775.995,1551.99,2
5839,0,0,0,1769.8333329999998,5686.0,3
5840,0,0,0,5044.2,10603.1,4
5841,0,1,0,2395.19,7765.57,4
5842,1,0,0,9800.595,58803.57,6
5843,0,0,0,,,0
5844,0,0,0,3562.95,7325.9,2
5845,0,0,0,2872.73,17236.38,6
5846,0,0,0,1215.8,2443.6,3
5847,1,0,1,1792.7933329999998,5378.38,3
5848,0,0,0,968.575,2205.85,3
5849,0,0,0,1397.4,7127.3,6
5850,0,0,0,,14700.0,2
5851,1,0,0,25046.7,50293.4,3
5852,0,0,0,1776.0,15785.0,4
5853,0,0,1,8864.666667,42513.0,6
5854,0,0,0,4815.202,24076.01,5
5855,0,0,0,,,0
5856,0,0,0,,,0
5857,0,0,0,,,0
5858,0,1,0,64634.9,65010.9,2
5859,0,0,0,,8924.0,5
5860,1,0,1,2407.9,9631.6,4
5861,0,0,0,,1338.0,4
5862,1,0,1,5113.5,30681.0,6
5863,0,0,0,1082.97,2165.94,2
5864,0,0,0,26340.686,143838.83,5
5865,0,0,1,3244.4033329999997,9733.21,3
5866,0,0,0,1152.663333,3472.99,4
5867,0,0,0,19356.803330000002,116140.82,6
5868,0,0,0,5682.028333,34431.77,6
5869,1,0,1,,,0
5870,0,0,0,280.13,1266.23,2
5871,0,0,0,1445.5,5782.0,4
5872,0,0,0,,,0
5873,1,0,1,6395.395,12790.79,2
5874,0,0,0,,222.0,2
5875,0,0,0,15.575,62.3,4
5876,0,0,0,1200.0,1359.0,1
5877,1,0,1,,,0
5878,0,0,0,2837.555,5675.11,2
5879,1,0,0,3168.75,12675.0,4
5880,1,0,1,1767.0,5301.0,3
5881,1,0,0,1899.67,3799.34,2
5882,0,0,0,499.26,998.53,2
5883,0,0,0,7009.5866670000005,42057.52,6
5884,0,0,0,7813.0,31252.0,4
5885,1,0,0,1162.863333,6977.18,6
5886,0,0,0,,,0
5887,1,0,1,596.0,1788.0,3
5888,1,0,0,,,0
5889,1,0,1,5767.708333,34606.25,6
5890,0,0,0,492.82,985.64,2
5891,0,0,0,,,0
5892,0,0,0,171.965,343.93,2
5893,0,0,0,,,0
5894,0,0,0,11437.23333,70623.4,6
5895,0,0,0,47.1,94.2,2
5896,0,0,0,1408.661667,8451.97,6
5897,0,0,0,38548.365,231290.19,6
5898,0,0,0,,,0
5899,0,0,1,3270.716667,19624.3,6
5900,0,0,0,1950.0,8200.0,4
5901,0,0,0,,,0
5902,0,0,0,1947.635,3895.27,2
5903,1,0,1,,98.01,1
5904,1,0,0,,,0
5905,0,0,0,618.76,1856.28,3
5906,0,0,0,4716.508333,28299.05,6
5907,1,0,0,3084.1,15420.5,5
5908,0,0,0,2071.495,4268.0,4
5909,0,0,0,,382.0,1
5910,0,0,0,6156.045999999999,30780.23,5
5911,0,0,0,,55.08,1
5912,0,0,1,10000.0,11236.0,3
5913,0,0,0,7627.098000000001,38135.5,5
5914,0,0,0,,65.5,1
5915,0,0,0,4644.023333,13932.07,3
5916,0,0,0,,177.0,1
5917,1,0,0,4675.28,23449.6,6
5918,0,0,0,9242.508,46339.87,6
5919,0,0,0,344117.3933,2064804.36,6
5920,0,0,0,,,0
5921,1,0,0,1245.435,2490.87,2
5922,1,0,0,5537.833333,18789.4,5
5923,0,0,0,36401.805,218410.83,6
5924,0,0,0,5700.0,5895.0,2
5925,0,0,0,4732.495,18929.98,4
5926,0,0,0,212.55,425.1,2
5927,0,0,0,0.91,0.91,1
5928,0,0,0,7596.866667,46581.2,6
5929,0,0,0,773.6666667000001,2321.0,3
5930,0,0,0,368.5,737.0,2
5931,1,0,0,7318.666667,90437.79,6
5932,0,0,0,732.24,1464.48,2
5933,0,0,0,1505.0,4515.0,3
5934,0,0,0,4368.5,26211.0,6
