ID,code,investment,capital,stock,income,assets_1,assets_2,expenditure_1,expenditure_2,expenditure_3,tax,debt,loan,grade,Label
10471,16,0.193519281,0.000298541,0.741176889,0.848500718,0.470665767,0.766078652,0.609535689,0.763841314,0.63922594,0.789287221,0.751145872,,C,0
10472,51,0.193519,0.000298541,0.741176889,0.848500718,,,0.609535689,0.763841314,0.638897382,0.789284533,,,A,0
10473,0,0.193519,0.001538818,0.739194082,0.848502062,0.285109933,0.763369181,0.615802097,0.760189749,0.638973405,0.789583679,0.748086479,,C,0
10474,50,0.193519281,0.002953958,0.741847378,0.849477566,0.367580867,0.764883023,0.610571001,0.761169381,,0.789474671,0.748808435,,A,0
10475,0,0.193519281,0.000149359,0.741847378,0.849477566,,,0.610571001,0.761169381,0.63897796,0.789318175,,,B,0
10476,2,0.193519,1.49E-05,0.739016479,0.849002734,0.42944971,0.766083856,0.610571001,0.763027939,0.639048227,0.789391357,0.751598455,0.477916593,A,0
10477,16,0.193519,0.004405294,0.739016479,0.849002734,,,0.610571001,0.763027939,0.639072975,0.789401894,,,C,0
10478,2,0.193519,1.49E-05,0.739016479,0.849002734,,,0.610571001,0.763027939,0.639027959,0.789364454,,,B,0
10479,2,0.193519,1.49E-05,0.739016479,0.849002734,,,0.610571001,0.763027939,0.638861972,0.789257042,,,A,0
10480,0,0.193519,0.027006385,0.739016479,0.849002734,,,0.610571001,0.763027939,,0.789256301,,,D,1
10481,16,0.193519,0.002953958,0.739016479,0.849002734,,,0.610571001,0.763027939,0.638949676,0.789319549,,,D,0
10482,1,0.193519,0.004405294,0.739016479,0.849002734,,,0.610571001,0.763027939,0.638922949,0.789296289,,,A,0
10483,0,0.193519,0.001648016,0.740706858,0.849520603,0.261926291,0.7659026,0.610571001,0.761844841,0.638917359,0.789497668,0.750100966,0.469496027,D,0
10484,0,0.193519,0.000649909,0.740706858,0.849520603,,,0.610571001,0.761844841,,0.789256592,,,C,0
10485,0,0.193519,0.002953958,0.738030822,0.848439482,0.245862985,0.762391497,0.610571001,0.761844841,0.639088829,0.789406685,0.747395315,0.426977363,C,0
10486,0,0.193519281,0.026813372,0.738030822,0.848439482,,,0.610571001,0.761844841,0.638901646,0.789290905,,,D,0
10487,0,0.193519,0.000298541,0.738030822,0.848439482,,,0.610571001,0.761844841,,,,,D,0
10488,2,0.193519,1.49E-05,0.737710882,0.848391736,0.247897706,0.762313339,0.610571001,0.75996597,0.638949145,0.789318939,0.747473845,,A,0
10489,65,0.193519,0.000893503,0.737710882,0.848391736,,,0.610571001,0.75996597,0.638861928,0.789256783,,,D,0
10490,50,0.459633174,0.002953958,0.740352397,0.848233999,0.248687608,0.762681698,0.606840751,0.760131556,0.639050681,0.789466953,0.747778577,,C,0
10491,0,0.193519,0.000149359,0.740352397,0.848233999,,,0.606840751,0.760131556,0.639016995,0.78936491,,,B,0
10492,108,0.193519,0,0.740352397,0.848233999,,,0.606840751,0.760131556,0.638934671,0.78945323,,,C,0
10493,0,0.193519,0.014120663,0.73816202,0.848600018,0.220633667,0.762996297,0.607367906,0.760475484,0.638983465,0.78933281,0.748069048,0.427026519,C,0
10494,0,0.193519,0.001780696,0.73816202,0.848600018,,,0.607367906,0.760475484,,0.789256705,,,B,0
10495,0,0.193519,0.008661336,0.73816202,0.848600018,,,0.607367906,0.760475484,0.638938142,0.789311138,,,B,0
10496,0,0.193519,,0.73816202,0.848600018,,,0.607367906,0.760475484,0.638868113,0.789306484,,,D,0
10497,2,0.08096086,1.49E-05,0.750940132,0.846121697,0.294077666,0.794277393,0.607169535,0.777379394,0.638959512,0.789053585,0.780238819,,E,0
10498,0,0.331549839,0.000268719,0.745254685,0.85086258,0.308962367,0.770556914,0.607169535,0.762708402,0.639043165,0.78955719,0.753682926,0.540877375,E,0
10499,2,0.193519,1.49E-05,0.744254352,0.848931712,0.243022383,0.765116881,0.606755801,0.759517775,0.638909701,0.789297443,0.748205649,0.482561387,C,0
10500,103,0.193519,5.98E-05,0.744254352,0.848931712,,,0.606755801,0.759517775,0.639061335,0.789469213,,,A,0
10501,31,0.193519,0.000893503,0.738496051,0.848579038,0.244025937,0.763588232,0.606755801,0.760093438,0.639009136,0.78939239,0.74848488,0.47298252,B,0
10502,2,0.193519,1.49E-05,0.76133608,0.850470504,0.521220661,0.771419778,0.606755801,0.763280225,0.638947301,0.789440792,0.750712466,,C,0
10503,0,0.193519,2.99E-05,0.76133608,0.850470504,,,0.606755801,0.763280225,,,,,B,0
10504,8,0.193519281,0,0.740103475,0.849774287,0.36664012,0.766718767,0.606755801,0.763180741,,0.789310802,0.750584345,,D,0
10505,2,0.193519,1.49E-05,0.740103475,0.849774287,,,0.606755801,0.763180741,0.639118911,0.789358791,,,B,1
10506,0,0.193519,2.99E-05,0.740103475,0.849774287,,,0.606755801,0.763180741,,0.789258442,,,C,1
10507,7,0.219111144,0.000447546,0.740103475,0.849774287,,,0.606755801,0.763180741,0.638971506,0.789339807,,,B,0
10508,0,0.193519,,0.740103475,0.849774287,,,0.606755801,0.763180741,0.638930133,0.789305968,,,B,0
10509,43,0.193519,0,0.740103475,0.849774287,,,0.606755801,0.763180741,0.639096804,0.78941082,,,B,0
10510,16,0.193519281,0.001485661,0.739153146,0.848719691,0.503884877,0.765753726,0.608533699,0.764779041,0.638913078,0.789526107,0.752109423,,D,0
10511,0,0.193519,0.027006385,0.739824743,0.848441133,0.48608489,0.765461328,0.610815955,0.76084221,0.639332085,0.789586886,0.75163311,0.533877031,B,0
10512,2,0.193519,1.49E-05,0.739824743,0.848441133,,,0.610815955,0.76084221,0.638892043,0.789276601,,,B,0
10513,64,0.193519,0.000298541,0.739824743,0.848441133,,,0.610815955,0.76084221,0.638863369,0.789257938,,,G,0
10514,16,0.193519281,0.003187302,0.739824743,0.848441133,,,0.610815955,0.76084221,,0.789256281,,,B,1
10515,2,0.409769245,1.49E-05,0.756648184,0.855478422,0.434736094,0.78635883,0.610815955,0.780513122,0.639491498,0.7906134,0.767583307,,A,0
10516,0,0.193519,,0.756648184,0.855478422,,,0.610815955,0.780513122,,0.789309565,,,D,0
10517,0,0.193519,,0.756648184,0.855478422,,,0.610815955,0.780513122,0.638861488,0.789344133,,,B,0
10518,2,0.193519,1.49E-05,0.741054542,0.848473326,0.23602391,0.763623826,0.610815955,0.759928914,0.639086324,0.78940698,0.747937006,0.455923893,B,0
10519,2,0.193519,1.49E-05,0.741054542,0.848473326,,,0.610815955,0.759928914,,0.789256282,,,C,1
10520,2,0.193519,1.49E-05,0.738154004,0.850158941,0.358390872,0.769256142,0.610815955,0.767515837,0.639173227,0.789456093,0.754784954,,B,0
10521,0,0.193519,0.027006385,0.738154004,0.850158941,,,0.610815955,0.767515837,0.639015786,0.789356831,,,B,0
10522,0,0.193519,0.000149359,0.738000447,0.848451305,0.275407067,0.762352896,0.610815955,0.767515837,0.63905614,0.78940498,0.747402586,,C,0
10523,16,0.193519,0.001485661,0.738000447,0.848451305,,,0.610815955,0.767515837,0.638861469,0.789256698,,,C,1
10524,0,0.193519,0.001485661,0.738000447,0.848451305,,,0.610815955,0.767515837,0.638900075,0.789282256,,,B,0
10525,2,0.193519,1.49E-05,0.738000447,0.848451305,,,0.610815955,0.767515837,,0.789256296,,,C,1
10526,2,0.193519,1.49E-05,0.738000447,0.848451305,,,0.610815955,0.767515837,0.639235647,0.789500178,,,B,0
10527,0,0.193519,0.000298541,0.744441342,0.848315582,0.483077904,0.764347498,0.610815955,0.760865303,0.639183045,0.789523101,0.748371365,,C,0
10528,0,0.193519,0.000149359,0.744441342,0.848315582,,,0.610815955,0.760865303,0.638987371,0.789361371,,,A,0
10529,64,0.193519,0.000745026,0.744441342,0.848315582,,,0.610815955,0.760865303,0.638917409,0.789294721,,,B,0
10530,2,0.193519,1.49E-05,0.738214594,0.848428288,,0.764381511,0.610815955,0.761429995,0.638951719,0.789315733,0.749516141,,B,0
10531,16,0.193519,0.001485661,0.738214594,0.848428288,,,0.610815955,0.761429995,0.63907796,0.789398324,,,A,0
10532,12,0.405853951,0.002953958,0.733236987,0.845961139,0.401365801,0.766385743,0.610815955,0.769684152,0.639140081,0.789372871,0.757088265,,D,0
10533,0,0.193519,0.027006385,0.737663384,0.848616591,0.239671762,0.762484562,0.608327678,0.759843876,0.638919714,0.789400596,0.74759365,,B,0
10534,0,0.193519,0.000298541,0.737663384,0.848616591,,,0.608327678,0.759843876,0.639138729,0.789437117,,,E,0
10535,0,0.193519,0.027006385,0.742074754,0.848311252,0.358275773,0.764053698,0.608327678,0.760973964,0.639132605,0.789279816,0.748406583,,B,0
10536,0,0.193519,0.028253795,0.744839117,0.849056464,0.264347456,0.765072809,0.608327678,0.760202773,0.638967484,0.789309734,0.747871783,,A,0
10537,0,0.193519,0.000893503,0.739318431,0.84893614,0.222311837,0.76315507,0.608327678,0.759897249,0.63896134,0.789346085,0.747423099,,B,0
10538,0,0.193519,2.99E-05,0.739318431,0.84893614,,,0.608327678,0.759897249,0.638865705,0.789260388,,,B,0
10539,0,0.193519,0.002959797,0.739318431,0.84893614,,,0.608327678,0.759897249,,0.789256425,,,E,0
10540,16,0.193519,0.001485661,0.739318431,0.84893614,,,0.608327678,0.759897249,,0.789256274,,,C,0
10541,2,0.193519,1.49E-05,0.73820231,0.848938427,0.242140628,0.763236067,0.62779986,0.759934197,0.638870789,0.789272924,0.747981364,,C,0
10542,0,0.193519,0.002953958,0.737683511,0.848617637,0.286268969,0.763149031,0.609002384,0.76080378,0.638902888,0.789483487,0.74838993,,C,0
10543,0,0.321767627,0.027006385,0.745646931,0.849438539,0.48229138,0.767735952,0.609885304,0.759962965,0.639940539,0.789201133,0.75138617,,C,0
10544,0,0.193519,0.004405294,0.736790506,0.848124763,0.338888391,0.763595885,0.607691519,0.763405967,0.638909659,0.789290593,0.750797254,,C,0
10545,0,0.193519,0.027006385,0.743422792,0.849503161,0.248516289,0.768843201,0.607691519,0.762987743,0.638955292,0.789322011,0.751649032,0.486948951,B,0
10546,0,0.193519,0.000149359,0.743422792,0.849503161,,,0.607691519,0.762987743,0.638920672,0.789304354,,,B,0
10547,0,0.193519,0.027006385,0.764646932,0.858639636,0.292092345,0.785979385,0.60811281,0.766958059,0.639062917,0.785999296,0.75690819,0.585300647,D,0
10548,0,0.193519,0.002953958,0.764646932,0.858639636,,,0.60811281,0.766958059,0.639070131,0.789379611,,,A,0
10549,2,0.193519,1.49E-05,0.739278383,0.84687452,0.24995168,0.764346801,0.606759516,0.761923457,0.638945076,0.78906343,0.749020697,,C,0
10550,0,0.193519,0.001485661,0.739278383,0.84687452,,,0.606759516,0.761923457,,,,,C,0
10551,16,0.193519,0.002953958,0.739278383,0.84687452,,,0.606759516,0.761923457,0.6389759,0.789331615,,,B,0
10552,80,0.193519281,0.190865211,0.739278383,0.84687452,,,0.606759516,0.761923457,0.639117813,0.78951374,,,E,0
10553,2,0.193519,1.49E-05,0.739278383,0.84687452,,,0.606759516,0.761923457,0.638980706,0.789336159,,,C,0
10554,0,0.193519,0.000149359,0.739278383,0.84687452,,,0.606759516,0.761923457,,,,,A,0
10555,80,0.193519,0.047853428,0.77568876,0.84215994,0.631198383,0.772579055,0.619259891,0.760834065,0.639021495,0.789405562,0.75804863,0.602073464,D,0
10556,0,0.193519,,0.77568876,0.84215994,,,0.619259891,0.760834065,0.638929127,0.789300253,,,C,0
10557,64,0.193519,0.000164285,0.739396979,0.849620592,0.287506301,0.766296828,0.619259891,0.76380871,0.639118915,0.789478128,0.751215632,,G,0
10558,2,0.193519,1.49E-05,0.738469725,0.849413528,0.278494794,0.765594061,0.619259891,0.763417102,0.639016266,0.789280594,0.750690437,,C,0
10559,2,0.193519,1.49E-05,0.738469725,0.849413528,,,0.619259891,0.763417102,0.638958261,0.789320546,,,D,0
10560,35,0.193519281,0.219937765,0.924705588,0.868676851,0.463026558,0.900609546,0.619655702,0.853745173,0.638863532,0.788318167,0.838603805,,D,0
10561,16,0.193519,0.000149359,0.737327592,0.848398358,,0.762115241,0.619655702,0.853745173,,0.789256232,0.747376047,,B,0
10562,50,0.514700182,0.001485661,0.73400973,0.853998786,0.399969261,0.784769025,0.619655702,0.788287771,0.639409755,0.789714437,0.775083431,,B,0
10563,16,0.193519281,0.000893503,0.73400973,0.853998786,,,0.619655702,0.788287771,0.638928718,0.789297365,,,C,0
10564,92,0.226158442,0.000596374,0.764201555,0.849472631,0.536028515,0.772542149,0.611741259,0.764269325,0.639431555,0.788906015,0.751247742,,B,0
10565,0,0.193519281,0.001485661,0.764201555,0.849472631,,,0.611741259,0.764269325,0.638912648,0.78929374,,,A,0
10566,2,0.193519,1.49E-05,0.764201555,0.849472631,,,0.611741259,0.764269325,0.638979052,0.789358935,,,B,0
10567,0,0.193519281,0.000149359,0.764201555,0.849472631,,,0.611741259,0.764269325,0.638882034,0.789264723,,,C,0
10568,2,0.193519,1.49E-05,0.735630582,0.847995862,0.300635549,0.762892662,0.611741259,0.76146785,0.638996754,0.789345799,0.749431968,,C,0
10569,16,0.193519,0.000893503,0.745086919,0.849753572,0.252622178,0.765955433,0.608878271,0.761002602,0.639170778,0.789551681,0.748520616,,G,0
10570,0,0.193519,0.002953958,0.738207313,0.848810653,0.29310985,0.764714624,0.609869906,0.762167711,0.639096818,0.789313557,0.750326654,0.462084564,B,0
10571,3,0.193519,8.96E-05,0.738207313,0.848810653,,,0.609869906,0.762167711,0.638865502,0.789259491,,,D,0
10572,51,0.193519,0.002953958,0.739991333,0.848860891,0.239968959,0.769242017,0.609869906,0.764658704,0.638896765,0.789307657,0.754428248,0.472163759,D,0
10573,2,0.193519,1.49E-05,0.809098497,0.855091765,0.292429536,0.794295934,0.609869906,0.759897032,0.638930998,0.790277958,0.749151537,,C,0
10574,16,0.193519,0.000298541,0.809098497,0.855091765,,,0.609869906,0.759897032,0.639026642,0.789405095,,,B,0
10575,49,0.193519,0,0.809098497,0.855091765,,,0.609869906,0.759897032,0.638914,0.789292319,,,C,0
10576,0,0.193519281,1.49E-05,0.809098497,0.855091765,,,0.609869906,0.759897032,,0.789256275,,,B,0
10577,92,0.28426383,0.001397015,0.800556212,0.843264072,0.669295526,0.789300164,0.612714609,0.762523782,0.639765837,0.789387977,0.76950322,0.665119682,D,0
10578,0,0.193519,0.027006385,0.800556212,0.843264072,,,0.612714609,0.762523782,0.638918093,0.78929361,,,C,0
10579,2,0.193519,1.49E-05,0.744533705,0.849391523,0.221252668,0.767033005,0.60746114,0.762851239,0.63904242,0.789448621,0.750326247,,C,0
10580,0,0.193519,0.001485661,0.741070546,0.848753975,0.350458766,0.763501003,0.616564177,0.759911963,0.639071202,0.789425335,0.747644142,,B,0
10581,34,0.211333265,0.011420651,0.750717601,0.849041298,0.487083781,0.766313687,0.616564177,0.7596448,0.639004746,0.789396434,0.748078598,0.47298252,B,0
10582,2,0.193519,1.49E-05,0.766477279,0.854909621,0.763421939,0.814892299,0.616564177,0.780804646,0.708047713,0.790051971,0.81637724,0.77225772,A,0
10583,0,0.193519,0.007821584,0.74211182,0.848601144,0.369059453,0.763981,0.616564177,0.760441452,0.638951049,0.789330852,0.747923261,,B,0
10584,0,0.193519,,0.74211182,0.848601144,,,0.616564177,0.760441452,,0.789307635,,,D,0
10585,0,0.193519,,0.74211182,0.848601144,,,0.616564177,0.760441452,,0.78932329,,,C,0
10586,2,0.193519,1.49E-05,0.74093261,0.849226134,0.249465035,0.764508758,0.606888214,0.761167879,0.638933443,0.789392011,0.748675611,,E,0
10587,50,0.193519,0.002720181,0.74093261,0.849226134,,,0.606888214,0.761167879,0.639042154,0.789440663,,,A,0
10588,34,0.193519281,0.000596374,0.739299325,0.849111109,0.282612967,0.76443751,0.606888214,0.761698298,0.638903578,0.789317409,0.749135648,,B,0
10589,92,0.242113815,0.000745026,0.743489736,0.84898161,0.502999504,0.766600011,0.608982403,0.762462138,0.639217918,0.789510263,0.751486596,0.495056359,C,0
10590,2,0.193519,1.49E-05,0.743489736,0.84898161,,,0.608982403,0.762462138,0.639012344,0.789354948,,,A,0
10591,0,0.193519,0.001780696,0.736339761,0.847779688,0.44694433,0.76374807,0.605455705,0.76328644,0.639236818,0.789662715,0.75068042,,C,0
10592,0,0.193519,0.027006385,0.736339761,0.847779688,,,0.605455705,0.76328644,0.638930956,0.789284493,,,A,0
10593,0,0.193519,0.000596374,0.736339761,0.847779688,,,0.605455705,0.76328644,0.638860639,0.78925628,,,C,0
10594,0,0.193519,,0.736339761,0.847779688,,,0.605455705,0.76328644,0.638975318,0.789300896,,,C,0
10595,34,0.193519,0.000893503,0.736339761,0.847779688,,,0.605455705,0.76328644,0.639629589,0.789296868,,,C,0
10596,0,0.193519,,0.736339761,0.847779688,,,0.605455705,0.76328644,0.638958189,0.789322323,,,F,0
10597,2,0.193519,1.49E-05,0.736339761,0.847779688,,,0.605455705,0.76328644,0.639003054,0.789348217,,,C,0
10598,53,0.193519,0,0.736339761,0.847779688,,,0.605455705,0.76328644,0.638868286,0.789310388,,,B,0
10599,0,0.193519,0.000149359,0.736339761,0.847779688,,,0.605455705,0.76328644,0.639042675,0.789493969,,,C,0
10600,16,0.193519281,0.000149359,0.736339761,0.847779688,,,0.605455705,0.76328644,,0.789320254,,,A,0
10601,35,0.193519281,0.06006699,0.801286456,0.85355787,0.549569078,0.809929412,0.605455705,0.793335519,0.639137842,0.789281846,0.779904334,,B,0
10602,2,0.193519,1.49E-05,0.801286456,0.85355787,,,0.605455705,0.793335519,0.639106809,0.789428201,,,D,0
10603,34,0.193519,0.000298541,0.801286456,0.85355787,,,0.605455705,0.793335519,,,,,D,1
10604,0,0.193519,0.001485661,0.801286456,0.85355787,,,0.605455705,0.793335519,,0.789256272,,,C,1
10605,0,0.193519281,0.001780696,0.737203743,0.848409028,,0.762169929,0.605455705,0.759991656,0.638904369,0.789305194,0.747477538,,B,0
10606,0,0.193519,0.000149359,0.737634197,0.848735454,0.23200936,0.763099647,0.605455705,0.760716132,0.638933207,0.7893285,0.748223261,,C,0
10607,0,0.193519,0.000298541,0.737634197,0.848735454,,,0.605455705,0.760716132,0.639010491,0.789353315,,,D,0
10608,2,0.193519,1.49E-05,0.740372918,0.849785063,0.230851734,0.766204012,0.607268995,0.762254516,0.63895435,0.789625678,0.749814411,,C,0
10609,37,0.193519,0,0.740372918,0.849785063,,,0.607268995,0.762254516,0.63932532,0.789556936,,,A,0
10610,0,0.193519,0.027006385,0.740372918,0.849785063,,,0.607268995,0.762254516,0.638918347,0.789293334,,,D,0
10611,24,0.193519281,0,0.740372918,0.849785063,,,0.607268995,0.762254516,0.639124371,0.789433391,,,E,0
10612,0,0.193519,0.001485661,0.736933109,0.848455344,0.304741409,0.762737892,0.607268995,0.760814732,0.638985429,0.789343656,0.748329604,0.429391094,B,0
10613,0,0.193519,0.000149359,0.736933109,0.848455344,,,0.607268995,0.760814732,,0.789256509,,,C,0
10614,2,0.193519,1.49E-05,0.736933109,0.848455344,,,0.607268995,0.760814732,0.638862109,0.789256853,,,C,0
10615,2,0.193519,1.49E-05,0.736933109,0.848455344,,,0.607268995,0.760814732,0.638926982,0.78929983,,,C,0
10616,37,0.193519,0,0.736933109,0.848455344,,,0.607268995,0.760814732,,0.789256345,,,A,1
10617,35,0.193519,0.015607703,0.736933109,0.848455344,,,0.607268995,0.760814732,0.639147198,0.789448906,,,C,0
10618,0,0.193519,0.000149359,0.736933109,0.848455344,,,0.607268995,0.760814732,,,,,C,0
10619,3,0.193519,4.48E-05,0.791082446,0.848949919,0.235912557,0.787630739,0.609875408,0.763322607,0.638915028,0.789573193,0.752784763,,A,0
10620,34,0.193519,0.03611821,0.737962003,0.849115779,0.232510138,0.764994745,0.606988036,0.760816374,0.638982598,0.789352948,0.750223825,,C,0
10621,0,0.193519,0.001780696,0.740891508,0.849793054,0.232592708,0.768601915,0.607508774,0.76354011,0.638886445,0.789275778,0.753131889,,C,0
10622,0,0.193519,0.027006385,0.741718601,0.847867915,0.324389089,0.791863153,0.607508774,0.761236289,0.638934876,0.789072835,0.779626518,,A,0
10623,4,0.224795565,0.000507098,0.834122394,0.847192717,0.244691874,0.885950637,0.607508774,0.815832318,0.639274833,0.855078332,0.850154535,0.803537674,B,0
10624,6,0.193519,0.000298541,0.730861775,0.839883868,0.488005535,0.764256001,0.606769706,0.776049276,0.638888658,0.789318819,0.763089585,,A,0
10625,103,0.193519,4.18E-05,0.730861775,0.839883868,,,0.606769706,0.776049276,0.638924992,0.789301631,,,A,0
10626,0,0.193519,0.003129006,0.741363334,0.848774013,0.424125831,0.76396042,0.606769706,0.760914148,0.639105343,0.789559209,0.748359269,,C,0
10627,2,0.193519,1.49E-05,0.741363334,0.848774013,,,0.606769706,0.760914148,,0.789256275,,,B,0
10628,2,0.193519,1.49E-05,0.736528898,0.847909088,0.310450241,0.762256525,0.606769706,0.761142503,0.639171293,0.789470012,0.748602607,,C,0
10629,0,0.193519,0.027006385,0.736528898,0.847909088,,,0.606769706,0.761142503,,0.789256272,,,C,1
10630,0,0.193519,0.000893503,0.739202527,0.849445207,0.226254379,0.764442068,0.607359619,0.760914862,,0.789605751,0.748506897,,C,0
10631,2,0.193519,1.49E-05,0.740421958,0.850024914,0.222511718,0.76704305,0.607359619,0.764409791,0.638903869,0.789299604,0.75175976,,B,0
10632,0,0.193519,0.001745329,0.740421958,0.850024914,,,0.607359619,0.764409791,0.63887549,0.789260324,,,C,0
10633,0,0.193519,0.005840054,0.740280284,0.849269931,0.315092507,0.764574275,0.607359619,0.761584245,0.638944588,0.789323049,0.749042071,,D,0
